date,team_1,team_2,winner,target,team_1_win_rate,team_2_win_rate,win_rate_difference,team_1_recent_win_rate,team_2_recent_win_rate,recent_form_difference,team_1_h2h_win_rate,team_2_h2h_win_rate,h2h_difference,team_1_won_toss,team_1_batted_first,toss_winner,toss_decision,venue,city,team_1_venue_win_rate,team_2_venue_win_rate,venue_win_rate_difference,team_1_city_win_rate,team_2_city_win_rate,city_win_rate_difference,team_1_toss_and_bat
2022-05-02,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,1,0.5027932960893855,0.514018691588785,-0.011225395499399493,0.6,0.0,0.6,0.43478260869565216,0.5652173913043478,-0.13043478260869562,0,1,Kolkata Knight Riders,field,"Wankhede Stadium, Mumbai",Mumbai,0.5,0.4,0.09999999999999998,0.52,0.22727272727272727,0.2927272727272727,0
2022-05-03,Gujarat Titans,Punjab Kings,Punjab Kings,1,0.8888888888888888,0.43478260869565216,0.4541062801932367,1.0,0.4,0.6,1.0,0.0,1.0,1,1,Gujarat Titans,bat,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,0.6666666666666666,0.5,0.16666666666666663,1.0,0.5,0.5,1
2022-05-04,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,0,0.48130841121495327,0.594059405940594,-0.11275099472564076,0.4,0.6,-0.19999999999999996,0.32142857142857145,0.6785714285714286,-0.35714285714285715,0,1,Chennai Super Kings,field,"Maharashtra Cricket Association Stadium, Pune",Pune,0.5,0.5,0.0,0.625,0.7,-0.07499999999999996,0
2022-05-05,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,0,0.5454545454545454,0.5104895104895105,0.03496503496503489,0.4,0.6,-0.19999999999999996,0.5714285714285714,0.42857142857142855,0.14285714285714285,0,1,Sunrisers Hyderabad,field,"Brabourne Stadium, Mumbai",Mumbai,1.0,1.0,0.0,0.5833333333333334,0.5,0.08333333333333337,0
2022-05-06,Mumbai Indians,Gujarat Titans,Mumbai Indians,0,0.5675675675675675,0.8,-0.2324324324324325,0.2,0.8,-0.6000000000000001,0.5,0.5,0.0,0,1,Gujarat Titans,field,"Brabourne Stadium, Mumbai",Mumbai,0.3333333333333333,1.0,-0.6666666666666667,0.611764705882353,0.8333333333333334,-0.22156862745098038,0
2022-05-07,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,0,0.7,0.5162790697674419,0.1837209302325581,0.8,0.2,0.6000000000000001,0.5,0.5,0.0,0,1,Kolkata Knight Riders,field,"Maharashtra Cricket Association Stadium, Pune",Pune,1.0,1.0,0.0,1.0,1.0,0.0,0
2022-05-07,Punjab Kings,Rajasthan Royals,Rajasthan Royals,1,0.4583333333333333,0.5,-0.041666666666666685,0.4,0.6,-0.19999999999999996,0.5,0.5,0.0,1,1,Punjab Kings,bat,"Wankhede Stadium, Mumbai",Mumbai,0.4,0.4444444444444444,-0.0444444444444444,0.4,0.5,-0.09999999999999998,1
2022-05-08,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,0,0.5911330049261084,0.5535714285714286,0.037561576354679826,0.4,0.6,-0.19999999999999996,0.5,0.5,0.0,0,1,Delhi Capitals,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,0.6666666666666666,0.0,0.6666666666666666,1.0,0.5,0.5,0
2022-05-08,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,0,0.48372093023255813,0.5069444444444444,-0.023223514211886287,0.4,0.4,0.0,0.42105263157894735,0.5789473684210527,-0.1578947368421053,1,1,Royal Challengers Bangalore,bat,"Wankhede Stadium, Mumbai",Mumbai,0.75,0.0,0.75,0.43478260869565216,0.4666666666666667,-0.03188405797101451,1
2022-05-09,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,0,0.5138888888888888,0.5695067264573991,-0.05561783756851024,0.2,0.4,-0.2,0.26666666666666666,0.7333333333333333,-0.4666666666666666,0,1,Mumbai Indians,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.5,-0.5,0
2022-05-10,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,0,0.7272727272727273,0.7272727272727273,0.0,0.6,0.8,-0.20000000000000007,1.0,0.0,1.0,1,1,Gujarat Titans,bat,"Maharashtra Cricket Association Stadium, Pune",Pune,1.0,1.0,0.0,1.0,1.0,0.0,1
2022-05-11,Rajasthan Royals,Delhi Capitals,Delhi Capitals,1,0.5027624309392266,0.543859649122807,-0.041097218183580475,0.6,0.4,0.19999999999999996,0.2857142857142857,0.7142857142857143,-0.4285714285714286,0,1,Delhi Capitals,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0
2022-05-12,Chennai Super Kings,Mumbai Indians,Mumbai Indians,1,0.5931372549019608,0.5669642857142857,0.026172969187675088,0.6,0.4,0.19999999999999996,0.42424242424242425,0.5757575757575758,-0.15151515151515155,0,1,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.5714285714285714,0.0,0.5714285714285714,0.5161290322580645,0.6162790697674418,-0.10015003750937734,0
2022-05-13,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,0,0.44,0.4861111111111111,-0.0461111111111111,0.4,0.4,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,1,Royal Challengers Bangalore,field,"Brabourne Stadium, Mumbai",Mumbai,0.3333333333333333,0.0,0.3333333333333333,0.36363636363636365,0.4583333333333333,-0.09469696969696967,0
2022-05-14,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,0,0.5161290322580645,0.503448275862069,0.01268075639599553,0.4,0.2,0.2,0.6190476190476191,0.38095238095238093,0.23809523809523814,1,1,Kolkata Knight Riders,bat,"Maharashtra Cricket Association Stadium, Pune",Pune,0.5,0.0,0.5,0.875,0.2,0.675,1
2022-05-15,Chennai Super Kings,Gujarat Titans,Gujarat Titans,1,0.5902439024390244,0.75,-0.15975609756097564,0.4,0.6,-0.19999999999999996,0.0,1.0,-1.0,1,1,Chennai Super Kings,bat,"Wankhede Stadium, Mumbai",Mumbai,0.5,1.0,-0.5,0.5,0.7142857142857143,-0.2142857142857143,1
2022-05-15,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,0,0.5,0.6666666666666666,-0.16666666666666663,0.4,0.8,-0.4,1.0,0.0,1.0,1,1,Rajasthan Royals,bat,"Brabourne Stadium, Mumbai",Mumbai,1.0,1.0,0.0,0.5185185185185185,0.6666666666666666,-0.14814814814814814,1
2022-05-16,Delhi Capitals,Punjab Kings,Delhi Capitals,0,0.5517241379310345,0.46153846153846156,0.09018567639257291,0.6,0.6,0.0,1.0,0.0,1.0,0,1,Punjab Kings,field,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.5,1.0,-0.5,0
2022-05-17,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,0,0.5,0.5688888888888889,-0.06888888888888889,0.0,0.6,-0.6,0.47058823529411764,0.5294117647058824,-0.05882352941176472,0,1,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.0,0.5,-0.5,0.4375,0.6206896551724138,-0.1831896551724138,0
2022-05-18,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,0,0.6153846153846154,0.518348623853211,0.09703599153140441,0.6,0.6,0.0,1.0,0.0,1.0,1,1,Lucknow Super Giants,bat,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,1
2022-05-19,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,1,0.7692307692307693,0.4838709677419355,0.2853598014888338,0.6,0.4,0.19999999999999996,1.0,0.0,1.0,1,1,Gujarat Titans,bat,"Wankhede Stadium, Mumbai",Mumbai,1.0,0.8,0.19999999999999996,0.75,0.44,0.31,1
2022-05-20,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,1,0.587378640776699,0.5027322404371585,0.08464640033954052,0.4,0.4,0.0,0.6,0.4,0.19999999999999996,1,1,Chennai Super Kings,bat,"Brabourne Stadium, Mumbai",Mumbai,0.0,1.0,-1.0,0.48484848484848486,0.5357142857142857,-0.050865800865800836,1
2022-05-21,Delhi Capitals,Mumbai Indians,Mumbai Indians,1,0.559322033898305,0.5663716814159292,-0.007049647517624158,0.6,0.6,0.0,0.4444444444444444,0.5555555555555556,-0.11111111111111116,0,1,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.42857142857142855,0.3333333333333333,0.09523809523809523,0.6153846153846154,0.6136363636363636,0.0017482517482517723,0
2022-05-22,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,1,0.5034013605442177,0.4444444444444444,0.05895691609977327,0.2,0.4,-0.2,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,1,Sunrisers Hyderabad,bat,"Wankhede Stadium, Mumbai",Mumbai,0.3333333333333333,0.3333333333333333,0.0,0.47058823529411764,0.4166666666666667,0.053921568627450955,1
2022-05-24,Rajasthan Royals,Gujarat Titans,Gujarat Titans,1,0.5054347826086957,0.7142857142857143,-0.20885093167701863,0.6,0.4,0.19999999999999996,0.0,1.0,-1.0,0,1,Gujarat Titans,field,"Eden Gardens, Kolkata",Kolkata,0.5,0.5,0.0,0.2222222222222222,0.5,-0.2777777777777778,0
2022-05-25,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,0,0.48623853211009177,0.6428571428571429,-0.15661861074705113,0.6,0.6,0.0,1.0,0.0,1.0,0,1,Lucknow Super Giants,field,"Eden Gardens, Kolkata",Kolkata,0.5,0.5,0.0,0.4,0.5,-0.09999999999999998,0
2022-05-27,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,1,0.4885844748858447,0.5027027027027027,-0.014118227816857953,0.8,0.6,0.20000000000000007,0.5416666666666666,0.4583333333333333,0.08333333333333331,0,1,Rajasthan Royals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.5,0.5,0.0,0.6666666666666666,0.6363636363636364,0.030303030303030276,0
2022-05-29,Rajasthan Royals,Gujarat Titans,Gujarat Titans,1,0.5053763440860215,0.7333333333333333,-0.22795698924731178,0.6,0.6,0.0,0.0,1.0,-1.0,1,1,Rajasthan Royals,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1.0,0.5,0.5,0.6666666666666666,0.5,0.16666666666666663,1
2023-03-31,Chennai Super Kings,Gujarat Titans,Gujarat Titans,1,0.5845410628019324,0.75,-0.1654589371980676,0.2,0.8,-0.6000000000000001,0.0,1.0,-1.0,0,1,Gujarat Titans,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.5,1.0,-0.5,0.0,1.0,-1.0,0
2023-04-01,Punjab Kings,Kolkata Knight Riders,Punjab Kings,0,0.4642857142857143,0.5159817351598174,-0.05169602087410308,0.6,0.6,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0,1,Kolkata Knight Riders,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,0.5,0.5,0.0,0.5,0.5714285714285714,-0.0714285714285714,0
2023-04-01,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,0,0.6,0.55,0.04999999999999993,0.4,0.6,-0.19999999999999996,1.0,0.0,1.0,0,1,Delhi Capitals,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.5,0.5,0.0,0.5,0.5,0.0,0
2023-04-02,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,0,0.5026737967914439,0.5,0.002673796791443861,0.6,0.2,0.39999999999999997,0.5,0.5,0.0,0,1,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.5,0.5,0.0,0.3333333333333333,0.6744186046511628,-0.34108527131782945,0
2023-04-02,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,1,0.5682819383259912,0.4863636363636364,0.08191830196235478,0.6,0.6,0.0,0.5862068965517241,0.41379310344827586,0.17241379310344823,0,1,Royal Challengers Bangalore,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.5,0.5,0.0,0.5,0.5714285714285714,-0.0714285714285714,0
2023-04-03,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,0,0.5817307692307693,0.625,-0.043269230769230727,0.2,0.4,-0.2,0.0,1.0,-1.0,0,1,Lucknow Super Giants,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.5,0.5,0.0,0.7272727272727273,0.5,0.2272727272727273,0
2023-04-04,Delhi Capitals,Gujarat Titans,Gujarat Titans,1,0.5409836065573771,0.7647058823529411,-0.22372227579556403,0.4,0.8,-0.4,0.0,1.0,-1.0,0,1,Gujarat Titans,field,"Arun Jaitley Stadium, Delhi",Delhi,0.5,0.5,0.0,0.5,0.5,0.0,0
2023-04-05,Punjab Kings,Rajasthan Royals,Punjab Kings,0,0.4827586206896552,0.5053191489361702,-0.022560528246515055,0.6,0.6,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0,1,Rajasthan Royals,field,"Barsapara Cricket Stadium, Guwahati",Guwahati,0.5,0.5,0.0,0.5,0.5,0.0,0
2023-04-06,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,0,0.5136363636363637,0.48868778280542985,0.02494858083093382,0.4,0.6,-0.19999999999999996,0.5333333333333333,0.4666666666666667,0.06666666666666665,0,1,Royal Challengers Bangalore,field,"Eden Gardens, Kolkata",Kolkata,0.5,1.0,-0.5,0.6081081081081081,0.45454545454545453,0.15356265356265358,0
2023-04-07,Sunrisers Hyderabad,Lucknow Super Giants,Lucknow Super Giants,1,0.4966442953020134,0.5882352941176471,-0.09159099881563365,0.2,0.4,-0.2,0.0,1.0,-1.0,1,1,Sunrisers Hyderabad,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.5,1.0,-0.5,0.5,1.0,-0.5,1
2023-04-08,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,0,0.5026455026455027,0.532258064516129,-0.02961256187062633,0.4,0.4,0.0,0.25,0.75,-0.5,0,1,Delhi Capitals,field,"Barsapara Cricket Stadium, Guwahati",Guwahati,0.0,0.5,-0.5,0.0,0.5,-0.5,0
2023-04-08,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,1,0.5657894736842105,0.583732057416268,-0.017942583732057482,0.4,0.2,0.2,0.5882352941176471,0.4117647058823529,0.17647058823529416,0,1,Chennai Super Kings,field,"Wankhede Stadium, Mumbai",Mumbai,0.5,0.4444444444444444,0.05555555555555558,0.6179775280898876,0.47058823529411764,0.14738929279576996,0
2023-04-09,Gujarat Titans,Kolkata Knight Riders,Kolkata Knight Riders,1,0.7777777777777778,0.5158371040723982,0.26194067370537955,0.8,0.6,0.20000000000000007,1.0,0.0,1.0,1,1,Gujarat Titans,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,1.0,0.5,0.5,1.0,0.25,0.75,1
2023-04-09,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,1,0.5,0.49333333333333335,0.006666666666666654,0.8,0.2,0.6000000000000001,0.5,0.5,0.0,0,1,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.5,0.0,0.5,0.5,0.6590909090909091,-0.15909090909090906,0
2023-04-10,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,1,0.4864864864864865,0.6111111111111112,-0.12462462462462465,0.6,0.6,0.0,1.0,0.0,1.0,0,1,Lucknow Super Giants,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,1.0,0.5,0.5,0.6,0.5,0.09999999999999998,0
2023-04-11,Delhi Capitals,Mumbai Indians,Mumbai Indians,1,0.5238095238095238,0.5633187772925764,-0.039509253483052564,0.2,0.4,-0.2,0.4,0.6,-0.19999999999999996,0,1,Mumbai Indians,field,"Arun Jaitley Stadium, Delhi",Delhi,0.0,1.0,-1.0,0.42857142857142855,0.46153846153846156,-0.032967032967033016,0
2023-04-12,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,0,0.5052631578947369,0.5857142857142857,-0.08045112781954888,0.6,0.4,0.19999999999999996,0.4230769230769231,0.5769230769230769,-0.1538461538461538,0,1,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.5,1.0,-0.5,0.14285714285714285,0.7321428571428571,-0.5892857142857142,0
2023-04-13,Punjab Kings,Gujarat Titans,Gujarat Titans,1,0.4838709677419355,0.7368421052631579,-0.25297113752122236,0.6,0.8,-0.20000000000000007,0.5,0.5,0.0,0,1,Gujarat Titans,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,1.0,0.5,0.5,1.0,0.5,0.5,0
2023-04-14,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,0,0.4966887417218543,0.5180180180180181,-0.02132927629616377,0.4,0.6,-0.19999999999999996,0.36363636363636365,0.6363636363636364,-0.2727272727272727,0,1,Kolkata Knight Riders,field,"Eden Gardens, Kolkata",Kolkata,0.5,1.0,-0.5,0.25,0.6133333333333333,-0.3633333333333333,0
2023-04-15,Lucknow Super Giants,Punjab Kings,Punjab Kings,1,0.631578947368421,0.46875,0.16282894736842102,0.6,0.6,0.0,1.0,0.0,1.0,0,1,Punjab Kings,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1.0,0.5,0.5,1.0,0.5,0.5,0
2023-04-15,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,0,0.484304932735426,0.515625,-0.03132006726457398,0.4,0.0,0.4,0.42857142857142855,0.5714285714285714,-0.14285714285714285,0,1,Delhi Capitals,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.5,0.5,0.0,0.5625,1.0,-0.4375,0
2023-04-16,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,1,0.75,0.5078534031413613,0.2421465968586387,0.8,0.6,0.20000000000000007,1.0,0.0,1.0,0,1,Rajasthan Royals,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.6666666666666666,0.5,0.16666666666666663,0.6666666666666666,0.6153846153846154,0.05128205128205121,0
2023-04-16,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,1,0.515695067264574,0.5652173913043478,-0.049522324039773746,0.4,0.4,0.0,0.2903225806451613,0.7096774193548387,-0.41935483870967744,0,1,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.5,0.4,0.09999999999999998,0.2608695652173913,0.6111111111111112,-0.35024154589371986,0
2023-04-17,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,0,0.5829383886255924,0.48660714285714285,0.09633124576844959,0.4,0.4,0.0,0.6551724137931034,0.3448275862068966,0.31034482758620685,0,1,Royal Challengers Bangalore,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.5,0.6666666666666666,-0.16666666666666663,0.5,0.5882352941176471,-0.08823529411764708,0
2023-04-18,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,0,0.5670995670995671,0.5,0.0670995670995671,0.6,0.4,0.19999999999999996,0.5,0.5,0.0,0,1,Sunrisers Hyderabad,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.5,0.5,0.0,0.6363636363636364,0.6666666666666666,-0.030303030303030276,0
2023-04-19,Lucknow Super Giants,Rajasthan Royals,Lucknow Super Giants,0,0.6,0.5104166666666666,0.08958333333333335,0.6,0.8,-0.20000000000000007,0.0,1.0,-1.0,0,1,Rajasthan Royals,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,0.5,0.5,0.0,0.5,0.6808510638297872,-0.18085106382978722,0
2023-04-20,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,0,0.48444444444444446,0.48484848484848486,-0.00040404040404040664,0.4,0.6,-0.19999999999999996,0.25,0.75,-0.5,0,1,Punjab Kings,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,0.5,0.5,0.0,0.5714285714285714,0.5,0.0714285714285714,0
2023-04-20,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,1,0.5133928571428571,0.5076923076923077,0.00570054945054943,0.4,0.0,0.4,0.375,0.625,-0.25,0,1,Delhi Capitals,field,"Arun Jaitley Stadium, Delhi",Delhi,0.5,0.0,0.5,0.5555555555555556,0.375,0.18055555555555558,0
2023-04-21,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,1,0.49673202614379086,0.5849056603773585,-0.08817363423356761,0.4,0.6,-0.19999999999999996,0.2777777777777778,0.7222222222222222,-0.4444444444444444,0,1,Chennai Super Kings,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.25,0.5,-0.25,0.14285714285714285,0.7192982456140351,-0.5764411027568923,0
2023-04-22,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,0,0.7142857142857143,0.6190476190476191,0.09523809523809523,0.6,0.6,0.0,1.0,0.0,1.0,1,1,Gujarat Titans,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.5,0.6666666666666666,-0.16666666666666663,0.5,0.6666666666666666,-0.16666666666666663,1
2023-04-22,Punjab Kings,Mumbai Indians,Punjab Kings,0,0.47058823529411764,0.5689655172413793,-0.0983772819472617,0.4,0.6,-0.19999999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,1,Mumbai Indians,field,"Wankhede Stadium, Mumbai",Mumbai,0.42857142857142855,0.5,-0.07142857142857145,0.46153846153846156,0.6153846153846154,-0.15384615384615385,0
2023-04-23,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,0,0.5868544600938967,0.5111111111111111,0.07574334898278567,0.8,0.4,0.4,0.6538461538461539,0.34615384615384615,0.3076923076923077,0,1,Kolkata Knight Riders,field,"Eden Gardens, Kolkata",Kolkata,0.5,0.5,0.0,0.45454545454545453,0.6052631578947368,-0.1507177033492823,0
2023-04-23,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,0,0.48672566371681414,0.5077720207253886,-0.02104635700857449,0.4,0.6,-0.19999999999999996,0.52,0.48,0.040000000000000036,0,1,Rajasthan Royals,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.5,0.5,0.0,0.5555555555555556,1.0,-0.4444444444444444,0
2023-04-24,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,0,0.5151515151515151,0.4935064935064935,0.021645021645021634,0.2,0.4,-0.2,0.625,0.375,0.25,1,1,Delhi Capitals,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.5,0.3333333333333333,0.16666666666666669,1.0,0.6521739130434783,0.34782608695652173,1
2023-04-25,Gujarat Titans,Mumbai Indians,Gujarat Titans,0,0.7272727272727273,0.5665236051502146,0.1607491221225127,0.6,0.6,0.0,0.0,1.0,-1.0,0,1,Mumbai Indians,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.5,0.5,0.0,0.5,0.5,0.0,0
2023-04-26,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,0,0.5088495575221239,0.4889867841409692,0.01986277338115472,0.2,0.6,-0.39999999999999997,0.5483870967741935,0.45161290322580644,0.09677419354838707,0,1,Royal Challengers Bangalore,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0.5,0.6,-0.09999999999999998,1.0,0.5789473684210527,0.42105263157894735,0
2023-04-27,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,0,0.5051546391752577,0.5887850467289719,-0.0836304075537142,0.6,0.8,-0.20000000000000007,0.4444444444444444,0.5555555555555556,-0.11111111111111116,1,1,Rajasthan Royals,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,0.0,0.5,-0.5,0.6666666666666666,0.5,0.16666666666666663,1
2023-04-28,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,0,0.5909090909090909,0.4857142857142857,0.10519480519480523,0.6,0.4,0.19999999999999996,0.5,0.5,0.0,0,1,Punjab Kings,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,0.5,0.3333333333333333,0.16666666666666669,0.5,0.3333333333333333,0.16666666666666669,0
2023-04-29,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,1,0.5110132158590308,0.7391304347826086,-0.22811721892357784,0.2,0.6,-0.39999999999999997,0.5,0.5,0.0,0,1,Gujarat Titans,field,"Eden Gardens, Kolkata",Kolkata,0.3333333333333333,1.0,-0.6666666666666667,0.5974025974025974,1.0,-0.4025974025974026,0
2023-04-29,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,0,0.49032258064516127,0.5223880597014925,-0.032065479056331225,0.4,0.4,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1,1,Sunrisers Hyderabad,bat,"Arun Jaitley Stadium, Delhi",Delhi,0.0,0.3333333333333333,-0.3333333333333333,0.6,0.4444444444444444,0.15555555555555556,1
2023-04-30,Chennai Super Kings,Punjab Kings,Punjab Kings,1,0.586046511627907,0.4722222222222222,0.11382428940568479,0.6,0.4,0.19999999999999996,0.25,0.75,-0.5,1,1,Chennai Super Kings,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0.6666666666666666,0.5,0.16666666666666663,0.7241379310344828,0.5,0.22413793103448276,1
2023-04-30,Rajasthan Royals,Mumbai Indians,Mumbai Indians,1,0.5076923076923077,0.5641025641025641,-0.05641025641025643,0.6,0.6,0.0,0.46153846153846156,0.5384615384615384,-0.07692307692307687,1,1,Rajasthan Royals,bat,"Wankhede Stadium, Mumbai",Mumbai,0.5,0.42857142857142855,0.07142857142857145,0.5517241379310345,0.6086956521739131,-0.05697151424287861,1
2023-05-01,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,0,0.4868421052631579,0.6086956521739131,-0.12185354691075517,0.6,0.6,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,1,Royal Challengers Bangalore,bat,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,0.5,0.5,0.0,0.5,0.5,0.0,1
2023-05-02,Delhi Capitals,Gujarat Titans,Delhi Capitals,0,0.5147058823529411,0.75,-0.23529411764705888,0.4,0.8,-0.4,0.0,1.0,-1.0,1,1,Delhi Capitals,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,0.6666666666666666,0.6,0.06666666666666665,0.6666666666666666,0.6,0.06666666666666665,1
2023-05-03,Punjab Kings,Mumbai Indians,Mumbai Indians,1,0.4864864864864865,0.5659574468085107,-0.07947096032202416,0.6,0.6,0.0,0.75,0.25,0.5,0,1,Mumbai Indians,field,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,0.25,0.5,-0.25,0.25,0.5,-0.25,0
2023-05-04,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,0,0.5087719298245614,0.4935897435897436,0.015182186234817818,0.2,0.4,-0.2,0.6086956521739131,0.391304347826087,0.2173913043478261,1,1,Kolkata Knight Riders,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,0.5,0.25,0.25,0.625,0.6382978723404256,-0.013297872340425565,1
